File,aid,Date,7,8,9,13,15
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025009_aid0001,aid0001,2025-01-09 00:00:00+00:00,,19.0,3.0,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025010_aid0001,aid0001,2025-01-10 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025011_aid0001,aid0001,2025-01-11 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025012_aid0001,aid0001,2025-01-12 00:00:00+00:00,,19.0,1.0,2.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025013_aid0001,aid0001,2025-01-13 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025014_aid0001,aid0001,2025-01-14 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025015_aid0001,aid0001,2025-01-15 00:00:00+00:00,,19.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025016_aid0001,aid0001,2025-01-16 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025017_aid0001,aid0001,2025-01-17 00:00:00+00:00,3.0,18.0,1.0,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025018_aid0001,aid0001,2025-01-18 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025019_aid0001,aid0001,2025-01-19 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025020_aid0001,aid0001,2025-01-20 00:00:00+00:00,,19.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025021_aid0001,aid0001,2025-01-21 00:00:00+00:00,15.0,4.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025022_aid0001,aid0001,2025-01-22 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025023_aid0001,aid0001,2025-01-23 00:00:00+00:00,,19.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025024_aid0001,aid0001,2025-01-24 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025025_aid0001,aid0001,2025-01-25 00:00:00+00:00,,19.0,3.0,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025026_aid0001,aid0001,2025-01-26 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025027_aid0001,aid0001,2025-01-27 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025028_aid0001,aid0001,2025-01-28 00:00:00+00:00,,19.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025029_aid0001,aid0001,2025-01-29 00:00:00+00:00,14.0,5.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025030_aid0001,aid0001,2025-01-30 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025031_aid0001,aid0001,2025-01-31 00:00:00+00:00,,19.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025032_aid0001,aid0001,2025-02-01 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025033_aid0001,aid0001,2025-02-02 00:00:00+00:00,,19.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025034_aid0001,aid0001,2025-02-03 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025035_aid0001,aid0001,2025-02-04 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025036_aid0001,aid0001,2025-02-05 00:00:00+00:00,,18.0,2.0,2.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025037_aid0001,aid0001,2025-02-06 00:00:00+00:00,14.0,4.0,2.0,2.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025038_aid0001,aid0001,2025-02-07 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025039_aid0001,aid0001,2025-02-08 00:00:00+00:00,,19.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025040_aid0001,aid0001,2025-02-09 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025041_aid0001,aid0001,2025-02-10 00:00:00+00:00,,10.0,3.0,9.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025042_aid0001,aid0001,2025-02-11 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025043_aid0001,aid0001,2025-02-12 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025044_aid0001,aid0001,2025-02-13 00:00:00+00:00,,14.0,1.0,7.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025045_aid0001,aid0001,2025-02-14 00:00:00+00:00,13.0,4.0,1.0,4.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025046_aid0001,aid0001,2025-02-15 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025047_aid0001,aid0001,2025-02-16 00:00:00+00:00,,19.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025048_aid0001,aid0001,2025-02-17 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025049_aid0001,aid0001,2025-02-18 00:00:00+00:00,,10.0,1.0,11.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025050_aid0001,aid0001,2025-02-19 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025051_aid0001,aid0001,2025-02-20 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025052_aid0001,aid0001,2025-02-21 00:00:00+00:00,1.0,14.0,,7.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025053_aid0001,aid0001,2025-02-22 00:00:00+00:00,14.0,5.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025054_aid0001,aid0001,2025-02-23 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025055_aid0001,aid0001,2025-02-24 00:00:00+00:00,,18.0,2.0,2.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025056_aid0001,aid0001,2025-02-25 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025057_aid0001,aid0001,2025-02-26 00:00:00+00:00,,12.0,1.0,9.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025058_aid0001,aid0001,2025-02-27 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025059_aid0001,aid0001,2025-02-28 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025060_aid0001,aid0001,2025-03-01 00:00:00+00:00,1.0,15.0,1.0,5.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025061_aid0001,aid0001,2025-03-02 00:00:00+00:00,14.0,5.0,3.0,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025062_aid0001,aid0001,2025-03-03 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025063_aid0001,aid0001,2025-03-04 00:00:00+00:00,,18.0,2.0,2.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025064_aid0001,aid0001,2025-03-05 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025065_aid0001,aid0001,2025-03-06 00:00:00+00:00,,13.0,2.0,7.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025066_aid0001,aid0001,2025-03-07 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025067_aid0001,aid0001,2025-03-08 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025068_aid0001,aid0001,2025-03-09 00:00:00+00:00,,15.0,1.0,6.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025069_aid0001,aid0001,2025-03-10 00:00:00+00:00,14.0,5.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025070_aid0001,aid0001,2025-03-11 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025071_aid0001,aid0001,2025-03-12 00:00:00+00:00,,14.0,,8.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025072_aid0001,aid0001,2025-03-13 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025073_aid0001,aid0001,2025-03-14 00:00:00+00:00,,18.0,2.0,2.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025074_aid0001,aid0001,2025-03-15 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025075_aid0001,aid0001,2025-03-16 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025076_aid0001,aid0001,2025-03-17 00:00:00+00:00,,18.0,,4.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025078_aid0001,aid0001,2025-03-19 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025079_aid0001,aid0001,2025-03-20 00:00:00+00:00,,12.0,,10.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025080_aid0001,aid0001,2025-03-21 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025081_aid0001,aid0001,2025-03-22 00:00:00+00:00,,19.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025082_aid0001,aid0001,2025-03-23 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025083_aid0001,aid0001,2025-03-24 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025084_aid0001,aid0001,2025-03-25 00:00:00+00:00,1.0,17.0,,4.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025085_aid0001,aid0001,2025-03-26 00:00:00+00:00,13.0,3.0,2.0,4.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025086_aid0001,aid0001,2025-03-27 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025087_aid0001,aid0001,2025-03-28 00:00:00+00:00,,12.0,,10.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025088_aid0001,aid0001,2025-03-29 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025089_aid0001,aid0001,2025-03-30 00:00:00+00:00,1.0,17.0,2.0,2.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025090_aid0001,aid0001,2025-03-31 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025091_aid0001,aid0001,2025-04-01 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025092_aid0001,aid0001,2025-04-02 00:00:00+00:00,1.0,16.0,,5.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025093_aid0001,aid0001,2025-04-03 00:00:00+00:00,13.0,3.0,1.0,5.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025094_aid0001,aid0001,2025-04-04 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025095_aid0001,aid0001,2025-04-05 00:00:00+00:00,,10.0,,12.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025096_aid0001,aid0001,2025-04-06 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025097_aid0001,aid0001,2025-04-07 00:00:00+00:00,,15.0,1.0,6.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025098_aid0001,aid0001,2025-04-08 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025099_aid0001,aid0001,2025-04-09 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025100_aid0001,aid0001,2025-04-10 00:00:00+00:00,,15.0,1.0,6.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025101_aid0001,aid0001,2025-04-11 00:00:00+00:00,14.0,2.0,1.0,5.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025102_aid0001,aid0001,2025-04-12 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025103_aid0001,aid0001,2025-04-13 00:00:00+00:00,,8.0,,13.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025104_aid0001,aid0001,2025-04-14 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025105_aid0001,aid0001,2025-04-15 00:00:00+00:00,,11.0,2.0,9.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025106_aid0001,aid0001,2025-04-16 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025107_aid0001,aid0001,2025-04-17 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025108_aid0001,aid0001,2025-04-18 00:00:00+00:00,,12.0,1.0,9.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025109_aid0001,aid0001,2025-04-19 00:00:00+00:00,14.0,2.0,1.0,5.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025110_aid0001,aid0001,2025-04-20 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025111_aid0001,aid0001,2025-04-21 00:00:00+00:00,,7.0,,15.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025112_aid0001,aid0001,2025-04-22 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025113_aid0001,aid0001,2025-04-23 00:00:00+00:00,,12.0,2.0,8.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025114_aid0001,aid0001,2025-04-24 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025115_aid0001,aid0001,2025-04-25 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025116_aid0001,aid0001,2025-04-26 00:00:00+00:00,1.0,11.0,,10.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025117_aid0001,aid0001,2025-04-27 00:00:00+00:00,14.0,2.0,2.0,3.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025118_aid0001,aid0001,2025-04-28 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025119_aid0001,aid0001,2025-04-29 00:00:00+00:00,,9.0,,11.0,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025120_aid0001,aid0001,2025-04-30 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025121_aid0001,aid0001,2025-05-01 00:00:00+00:00,,14.0,1.0,6.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025122_aid0001,aid0001,2025-05-02 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025123_aid0001,aid0001,2025-05-03 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025124_aid0001,aid0001,2025-05-04 00:00:00+00:00,1.0,13.0,1.0,7.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025125_aid0001,aid0001,2025-05-05 00:00:00+00:00,14.0,3.0,1.0,3.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025126_aid0001,aid0001,2025-05-06 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025127_aid0001,aid0001,2025-05-07 00:00:00+00:00,,10.0,1.0,10.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025128_aid0001,aid0001,2025-05-08 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025129_aid0001,aid0001,2025-05-09 00:00:00+00:00,,17.0,1.0,3.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025130_aid0001,aid0001,2025-05-10 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025131_aid0001,aid0001,2025-05-11 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025132_aid0001,aid0001,2025-05-12 00:00:00+00:00,1.0,16.0,,5.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025133_aid0001,aid0001,2025-05-13 00:00:00+00:00,14.0,2.0,2.0,3.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025134_aid0001,aid0001,2025-05-14 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025135_aid0001,aid0001,2025-05-15 00:00:00+00:00,,9.0,,12.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025136_aid0001,aid0001,2025-05-16 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025137_aid0001,aid0001,2025-05-17 00:00:00+00:00,,17.0,3.0,2.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025138_aid0001,aid0001,2025-05-18 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025139_aid0001,aid0001,2025-05-19 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025140_aid0001,aid0001,2025-05-20 00:00:00+00:00,3.0,8.0,2.0,7.0,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025141_aid0001,aid0001,2025-05-21 00:00:00+00:00,14.0,2.0,1.0,3.0,2.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025142_aid0001,aid0001,2025-05-22 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025143_aid0001,aid0001,2025-05-23 00:00:00+00:00,,7.0,1.0,13.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025144_aid0001,aid0001,2025-05-24 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025145_aid0001,aid0001,2025-05-25 00:00:00+00:00,,15.0,2.0,4.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025146_aid0001,aid0001,2025-05-26 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025147_aid0001,aid0001,2025-05-27 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025148_aid0001,aid0001,2025-05-28 00:00:00+00:00,,12.0,2.0,8.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025149_aid0001,aid0001,2025-05-29 00:00:00+00:00,14.0,,4.0,3.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025150_aid0001,aid0001,2025-05-30 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025151_aid0001,aid0001,2025-05-31 00:00:00+00:00,,13.0,2.0,7.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025152_aid0001,aid0001,2025-06-01 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025153_aid0001,aid0001,2025-06-02 00:00:00+00:00,1.0,8.0,3.0,10.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025154_aid0001,aid0001,2025-06-03 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025155_aid0001,aid0001,2025-06-04 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025156_aid0001,aid0001,2025-06-05 00:00:00+00:00,,15.0,2.0,4.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025157_aid0001,aid0001,2025-06-06 00:00:00+00:00,14.0,3.0,2.0,2.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025158_aid0001,aid0001,2025-06-07 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025159_aid0001,aid0001,2025-06-08 00:00:00+00:00,,15.0,1.0,5.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025160_aid0001,aid0001,2025-06-09 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025161_aid0001,aid0001,2025-06-10 00:00:00+00:00,,19.0,3.0,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025162_aid0001,aid0001,2025-06-11 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025163_aid0001,aid0001,2025-06-12 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025164_aid0001,aid0001,2025-06-13 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025165_aid0001,aid0001,2025-06-14 00:00:00+00:00,15.0,4.0,2.0,,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025166_aid0001,aid0001,2025-06-15 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025167_aid0001,aid0001,2025-06-16 00:00:00+00:00,,17.0,2.0,2.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025168_aid0001,aid0001,2025-06-17 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025169_aid0001,aid0001,2025-06-18 00:00:00+00:00,,19.0,3.0,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025170_aid0001,aid0001,2025-06-19 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025171_aid0001,aid0001,2025-06-20 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025172_aid0001,aid0001,2025-06-21 00:00:00+00:00,,11.0,10.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025173_aid0001,aid0001,2025-06-22 00:00:00+00:00,16.0,3.0,2.0,1.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025174_aid0001,aid0001,2025-06-23 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025175_aid0001,aid0001,2025-06-24 00:00:00+00:00,2.0,,4.0,15.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025176_aid0001,aid0001,2025-06-25 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025177_aid0001,aid0001,2025-06-26 00:00:00+00:00,1.0,12.0,2.0,7.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025178_aid0001,aid0001,2025-06-27 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025179_aid0001,aid0001,2025-06-28 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025180_aid0001,aid0001,2025-06-29 00:00:00+00:00,,16.0,2.0,3.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025181_aid0001,aid0001,2025-06-30 00:00:00+00:00,14.0,5.0,2.0,,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025182_aid0001,aid0001,2025-07-01 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025183_aid0001,aid0001,2025-07-02 00:00:00+00:00,,16.0,,6.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025184_aid0001,aid0001,2025-07-03 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025185_aid0001,aid0001,2025-07-04 00:00:00+00:00,,19.0,2.0,,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025186_aid0001,aid0001,2025-07-05 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025187_aid0001,aid0001,2025-07-06 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025188_aid0001,aid0001,2025-07-07 00:00:00+00:00,,11.0,2.0,9.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025189_aid0001,aid0001,2025-07-08 00:00:00+00:00,14.0,3.0,3.0,1.0,1.0
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025190_aid0001,aid0001,2025-07-09 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025191_aid0001,aid0001,2025-07-10 00:00:00+00:00,,16.0,,6.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025192_aid0001,aid0001,2025-07-11 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025193_aid0001,aid0001,2025-07-12 00:00:00+00:00,,16.0,3.0,3.0,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025194_aid0001,aid0001,2025-07-13 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025195_aid0001,aid0001,2025-07-14 00:00:00+00:00,22.0,,,,
Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_2025196_aid0001,aid0001,2025-07-15 00:00:00+00:00,,9.0,3.0,10.0,
